Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,RAD21 ENCODE,0.2555285024162368,0.9162182220030182,0.8276553106212425,1.0,1.0,228/929,23.85%,SFRP4;MYOCD;EFHD1;ZNF821;SCGB2A1;ASF1B;ADRA2A;PSMC3IP;HES1;FGF18;NPDC1;ADAMTS16;MCM10;SCN5A;FRS3;FAM83D;MYLK4;STK32B;NES;KIF20A;NEK5;CEMIP;LOC285847;GRIN2A;NPPA-AS1;MEX3B;PCDHGB7;IGFBP3;CDH24;LOC100130987;TMPRSS9;PCDH1;ELF3;NPR1;LOC730101;EFNB1;POLQ;COL9A2;SOCS2;UBE2T;TBC1D4;DTL;PLCL1;CSMD3;ANKRD2;CPEB3;DTX4;GPRC5B;PCDHB14;ARHGEF16;NUDT17;DDIT4;EGR2;PLEKHG2;C1QC;TMCC2;TRABD2A;ADCK5;IGFBP5;EPB41L4A;PACS1;ELOVL4;RBM46;SLC9A7;SCN3A;SAMD5;PRDM1;JUN;CEBPD;ZNF491;RAD51D;CA11;AIPL1;MUC1;SEC31B;NR4A1;THBS1;KIF14;SOCS3;RAMP1;F5;KIF26B;OXTR;TMTC2;ATN1;CNNM2;KIAA0754;STARD10;ATL1;DDAH2;POLR2J4;ARHGEF40;FGD6;IGSF11;RIN1;MND1;PTPRU;CATSPERG;GDPD3;GLI1;PEAR1;CCDC153;RPRM;MEGF10;TSHR;WNT11;CDKL4;MAFA;ASTL;MYOM3;CSF3;PAK6;EDN1;SLIT3;FXYD3;NKAIN2;IL6;RNF43;PIGZ;HGFAC;SCNN1G;SORCS2;MAML2;ASAP2;SMG7-AS1;TRIP10;APOB;LSMEM1;DNMT3A;NECAB2;RGS3;COMTD1;CD160;CTNNA3;PARM1;TGFB3;SF3A2;ARG2;FAM89B;SUFU;ARMC12;ESAM;SLC36A1;PDK2;LETM2;SEMA6A;RWDD3;RPGR;ARHGEF17;CLU;RBM4B;NYAP1;JAG1;DNAAF2;DUSP1;CCDC149;HIC1;SNAPC5;CCDC97;KCND2;ZNF219;SCAP;TYRO3;FMNL3;ABR;CASKIN2;SMCO4;CDK9;FAM98C;NR2F2;IDUA;COL14A1;DUSP16;ACHE;DOK2;MARCKS;TCEA2;EPPIN;ANKLE1;CTHRC1;ANKRD13B;ZNF251;TYSND1;SYNPO2;TNFAIP3;PKN3;SPATA20;MIEN1;PLCD3;CIART;THBS3;PITPNM1;SCRN2;ACBD4;NFKBIL1;TTC31;MAP3K5;BTBD18;LTBP1;MORC2-AS1;NOL4L;TP53;INPP5K;MAPKBP1;HIPK2;TGM2;SIX5;C1R;LINC00475;FLT3LG;CEACAM1;ATP8B3;SCAI;LRP10;PLK3;ANTXR1;RAD52;SORT1;TMEM102;CHRNE;PPARD;ARRDC3;TMPO;EID2;AMIGO2;CEACAM8;RP9;TOR2A
prerank,SMC3 ENCODE,0.2551347837052423,0.9127811997778984,0.835,1.0,1.0,285/981,27.95%,SFRP4;NEURL2;ZNF821;ASF1B;ADRA2A;CACNB3;PSMC3IP;HCRTR1;HES1;NPDC1;ADAMTS16;SCN5A;FRS3;FAM83D;MYLK4;STK32B;NES;NEK5;DNAJC22;CEMIP;B3GNT7;SEC14L5;MEX3B;PCDHGB7;IGFBP3;NT5C1A;AVPR1A;CDH24;TMPRSS9;RAPGEF3;CPNE4;LTB4R2;ELF3;NPR1;EFNB1;POLQ;COL9A2;PIM1;SOCS2;SIK1;AJUBA;TBC1D4;DTL;PLCL1;CSMD3;ANKRD2;CPEB3;DTX4;GPRC5B;TESK2;PCDHB14;ARHGEF16;NUDT17;SEMA3C;DDIT4;EGR2;PLEKHG2;C1QC;TMCC2;ADCK5;EPB41L4A;PACS1;ELOVL4;RBM46;CORO2A;SLC9A7;ABLIM3;CISH;SCN3A;SAMD5;JUN;CEBPD;RAD51D;SLC16A14;CDC42BPG;AIPL1;MUC1;SEC31B;THBS1;ADAMTSL5;SOCS3;RAMP1;EGR1;KIF26B;OXTR;TMTC2;ATN1;CNNM2;ZFP36L2;FZD5;KLHL24;KIAA0754;ATL1;NPR3;DDAH2;ARHGEF40;IRF2BPL;FGD6;IGSF11;MND1;PTPRU;CATSPERG;MAGIX;GLI1;COL23A1;PEAR1;CCDC153;ITLN1;MEGF10;TSHR;WNT11;CDKL4;MAFA;ASTL;MYOM3;CSF3;EDN1;SLIT3;FXYD3;SNAI1;IL6;RNF43;KCNT1;PIGZ;HGFAC;SCNN1G;SORCS2;ASAP2;RRAD;SETBP1;TRIP10;APOB;PAXBP1;LSMEM1;TONSL;DNMT3A;TCHP;RGS3;COMTD1;TGFB3;NOXA1;FAM156A;SUFU;ESAM;SMARCC2;SLC36A1;PDK2;LETM2;SEMA6A;RWDD3;RPGR;ARHGEF17;CLU;PHLDB1;RBM4B;NYAP1;DUSP1;HIC1;CCDC97;PHYKPL;ZNF219;TPGS1;SCAP;TYRO3;FMNL3;ABR;ARMC5;CASKIN2;CDK9;FAM98C;SCO2;IDUA;MEGF11;COL14A1;DUSP16;ACHE;CEP120;MARCKS;TCEA2;ANKLE1;ANKRD52;CTHRC1;ANKRD13B;ZNF251;SYNPO2;PKN3;SPATA20;MIEN1;PLCD3;CDC14A;CIART;THBS3;PITPNM1;SCRN2;ACBD4;NFKBIL1;MAP3K5;BTBD18;LTBP1;TP53;INPP5K;MAPKBP1;FBXO6;HIPK2;TESK1;TGM2;SIX5;BEND3;C1R;CEACAM1;SCAI;LRP10;ARF5;PLK3;PTMS;ANTXR1;RAD52;SORT1;TMEM102;PPARD;ARRDC3;ANKRD46;TMPO;EID2;TOR2A;POLM;SERTAD3;TRIB2;HOOK2;LIMD1;POU2F1;GADD45G;BEND6;CAMTA2;UCKL1;DPYSL5;CXXC1;GADD45B;CAPN1;ARID2;KIFC2;KLC2;PATZ1;RNF207;MAN2C1;CEP70;RRS1;PLK2;JADE2;VIPAS39;NR6A1;SLC26A2;FLVCR2;ERBB3;RASD1;RAI1;INPP1;KCTD6;SPRY1;MICAL3;AAAS;ASB6;SPNS1;WWOX;MYO1D;WDR18;CDK5RAP3;TMEM51;MED13L;HECTD3;AKAP8L;SBF1;TFEB;ERMP1;DIP2B;YPEL2;SPHK1;CBX6;TPM4;PGBD1;MOB3B;RNF126;AZIN1;GSE1;CEBPB
prerank,NANOG CHEA,0.2580798195918298,0.9095284227234215,0.7484848484848485,1.0,1.0,63/469,14.59%,CDH3;TFCP2L1;MOBP;MYBL2;KCNMB2;PPP1R1A;KCTD15;ARHGAP28;PIPOX;CKAP2L;PLA2G4E;AKAP12;NOTCH4;ACKR3;B3GNT7;ID1;RARG;SHF;APOA2;LRRC2;CCDC38;OTX2;SLC27A2;IL20RA;GPC4;MGAT3;PIM1;ST8SIA1;SNRPN;TESK2;FGFR2;PTGER2;IGF1;HLF;TCEA3;SLC37A1;SYPL2;SORBS1;MB21D2;SOCS3;TBX3;PDLIM1;ABCD4;PHC1;IGFBP2;OLFML2A;FRAT2;PTCH1;FGFR1;CDS1;NTN1;CDCA3;MCF2;TDGF1;NR0B1;PCDHGC4;EDN1;SNAI1;TSPAN15;ITGA9;BRCA1;GJC1;VIM
prerank,RELA ENCODE,-0.19221187869432096,-0.9007696558928597,0.8947368421052632,1.0,0.9757575757575757,96/382,23.74%,FCER2;AIM2;NOD2;MS4A1;INO80C;ANKRD33B;CRYZ;IL2RG;SRGN;CD79A;SNORA24;DBI;OARD1;NCF2;IFIH1;PCBP1-AS1;MAP1LC3B2;GHRL;LCP1;CXCR4;B2M;P4HA1;WWC1;POGLUT1;PLGRKT;PPFIBP2;FGF2;SORL1;MAP3K8;PNRC1;RBX1;PSMB8;PKM;RAET1K;PTEN;LSP1;HSP90B1;LRG1;TXN;SH2B3;CD69;MFSD2A;PARK7;ERN1;GPN1;RCC1;ICAM2;GDPD5;NEDD9;LAT2;TPMT;KDM1B;BST2;RCSD1;LMAN1;TYW3;CNOT1;CLTC;GABPB1;TLCD1;UQCRC2;KLHL5;HSP90AB1;EIF5A;PPID;MYO1G;TIMM21;YME1L1;NUP188;NUP153;RPS27A;LIMD2;FAS;SPPL2A;ABCC4;IL21R;CD164;JAK3;TSPAN33;SLC3A2;WDR4;RPL7L1;NKIRAS1;USP49;CCDC28B;ZFP91-CNTF;ZFP36L1;STX11;SNHG3;RPS28;DRAM1;EEF1A1;COMMD3;RBMS3;RPL5;RPL10A
prerank,ZKSCAN1 ENCODE,-0.2172635111121688,-0.8844704217875449,0.781021897810219,1.0,0.9808080808080808,31/109,25.30%,SLFN5;GM2A;LPIN1;STARD4;LAGE3;BRI3BP;SH3BP1;AP1S1;SLC25A35;ANXA2;OCIAD2;ALDOA;CKAP4;ANKRD27;UBE2F;MAP2K3;TKT;SEC22B;NHLRC3;TBL1X;COG2;FBXO9;PSME1;HIGD1A;SLC25A36;SLC25A51;LPCAT1;SDHC;SLC22A18;SLC43A2;DUSP7
prerank,PPARD CHEA,0.25584501925576825,0.8754037223077291,0.7544596012591815,1.0,1.0,41/233,19.86%,ACSM6;SLC38A4;BIRC5;PGF;KRT7;SDCBP2;PRICKLE1;TINAGL1;ATP9A;ABCB11;E2F8;ZNF331;RGS17;TPI1P2;ATAD2;SCN9A;KRT18;COL6A2;IRS1;ZNF827;VCAM1;SLC2A9;ABCC3;ST14;MAML2;ZNF367;CLIP2;CAMK2D;TCHP;RGS3;CPA4;NEXN;NRP1;HS6ST1;CBLB;TUBD1;KLF10;MELK;LAX1;ZNF444;SMOX
prerank,EGR1 CHEA,0.2547616042961076,0.8735234487668543,0.7851929092805006,1.0,1.0,62/273,24.34%,CDH1;MAOB;DAPK1;CFB;JUP;PCDH1;CTRL;SPC24;BMF;CPEB3;VSTM4;SYT12;EGR2;RTN2;PLEKHG2;COLGALT2;SGCD;JUN;ZFP36;THBS1;CBX4;EGR1;NT5E;NOS1AP;SLC30A10;RGS11;LBP;HGD;MAML2;DNMT3A;SEMA3B;RGS3;C6;SAMD1;TRIM26;SFMBT1;GSTA3;PPP1R3F;RAB43;TRIM11;EGFR;IVNS1ABP;ZBTB20;CRTC3;LRRC61;RGS14;IGDCC4;RASA4;SPECC1;FKBP5;ERC1;ARF5;ESR1;FOSL2;CDK6;PRPSAP1;L3MBTL1;GBA2;SIAE;LIMK1;LCMT1;NFIC
prerank,POU5F1 CHEA,0.2567293393408183,0.8733432682868286,0.7470525187566989,1.0,1.0,51/205,25.17%,TFCP2L1;CDH1;MYBL2;PIPOX;AKAP12;CDCA5;RARG;MEIS1;LRRC2;SPC24;OTX2;SOCS2;SNRPN;TENM4;FGFR2;TCEA3;SKIL;CLDN4;PHC1;OLFML2A;PTCH1;TDGF1;SNAI1;GCNT2;ZNF428;NODAL;AGER;ZNF219;TCF7;ACP6;SPRY4;EPHB4;EPHX2;MLLT6;POLR2A;TP53;LRRTM3;PDGFA;SHROOM3;TSSK3;ZFHX3;MSH6;SLC23A2;HSD17B11;WRAP53;GADD45G;SESN3;PATZ1;VAMP1;CNOT10;SGK1
prerank,YY1 CHEA,-0.1858956084077514,-0.8611813252347433,0.9285714285714286,1.0,0.9888888888888889,120/301,35.13%,TSSK6;DEPTOR;GK5;OARD1;EHD3;CD244;PRDX3;RPF2;MRPL21;SLIRP;TMED9;EEF1E1;NUP35;ALG3;PIK3C3;RPA2;TTC27;GPN1;MRPL46;MPC2;CCDC25;ACTR3B;ECH1;PSMD7;TSR1;NACA;DDX47;MTX3;PDSS2;CAPZA1;PFDN6;UBA52;PSMD1;SUV39H2;TIMM21;EIF3B;RPP30;MROH1;ZC3H11A;EMC6;TAOK2;MRPS11;MRPS15;NAA15;PSMC5;GTF2H3;PLOD3;GTF3C6;TM9SF4;CIPC;RPS28;SMIM11;EEF1A1;SDHC;COPZ1;CCDC167;TXNDC15;HSPBP1;YWHAE;RRM1;RPL34;YARS2;ZNF143;SEC23B;MRPS14;DNAH17;LAMC1;NDUFB8;PSMB5;TAF5;MRPS7;EXOSC2;DPAGT1;SLC39A9;YWHAZ;THAP1;DCN;MORF4L1;MRPS27;LARS2;MAP1LC3B;DNAJC11;N4BP1;RPL13A;DCTN4;RABL3;GATB;SLC25A26;CEP250;MAP2K5;CHCHD2;DTNB;DNAJC8;RPL4;SDF4;CAPRIN1;SCYL3;ZNF207;ZNHIT3;MRPL36;ATP13A1;ACP2;COX10;FARS2;NGDN;SMYD5;UQCRB;OXA1L;NMT1;MYD88;AHI1;E2F3;CLPB;STUB1;RBM8A;PRKCSH;ZCCHC4;RPF1;WDR82;CCDC117
prerank,ZC3H11A ENCODE,0.2639336465966209,0.8554430337648773,0.7373853211009175,1.0,1.0,29/117,21.74%,SOCS2;ANKRD2;ABLIM3;RAD51D;CDC42BPG;AIPL1;HARBI1;RAMP1;CNNM2;ATL1;TRIM69;PEAR1;TSHR;FXYD3;RNF43;COMTD1;TGFB3;CLU;RBM4B;COX17;ACHE;RAD51AP1;ZNF251;SPATA20;PLCD3;ACBD4;NFKBIL1;DNMT3B;SFSWAP
prerank,KLF4 CHEA,0.23214782662882033,0.8272496282873739,0.9709418837675351,1.0,1.0,180/819,25.43%,TFCP2L1;MYBL2;BIRC5;TCF19;ARHGAP28;NUF2;STK32A;PIPOX;ACP5;SOX15;CDKN1C;AKAP12;PPP1R14A;NOTCH4;ACKR3;NNAT;DNAJC22;FSCN1;B3GNT7;MYB;HAND2;STMN1;RARG;SHF;MSX1;NBL1;BMPER;NPTXR;LRRC2;OTX2;AQP5;ETNK2;NEURL1;BMF;THUMPD1;PIM1;SOCS2;NDRG2;AJUBA;DTL;CERS4;SPINT1;PLEKHG2;TCEA3;JUNB;IGFBP5;NEK2;GABBR1;TEAD2;ANLN;FOS;ZFP36;CDKN2C;S1PR3;PICK1;SOCS3;TBX3;CLDN4;KIF26B;BMP8A;PHC1;EOGT;ASS1;NPR3;DDAH2;FN1;CCHCR1;ATF3;IRF2BPL;TPPP3;ST14;SLX4IP;CENPL;SLC35G1;EFNA5;GNAO1;DSCC1;CHST8;GATA2;ZNF536;TDGF1;ROR2;SNAI1;PIGZ;TMEM231;ABCG4;SORCS2;PLXNB1;DGKA;ZNF367;CRIP1;PAWR;STK11IP;ZNF428;PPP2R5B;VAT1;RGS20;EFNB3;IER2;AMOTL2;SLC25A25;ESRP2;KLF4;IRF6;LDB1;NRP2;HSPA2;CPT1B;HS6ST1;CACNB1;KRBA1;MIS18BP1;ZNF408;LRRC1;SKA2;PHYKPL;ATG4D;TUBB3;ARL5B;TSPAN9;SCUBE3;SLC12A4;C2CD2L;FANCG;TCEA2;LIG1;FBXL19;KLHDC3;SPRY4;ZNF251;ARID1A;PKN3;MIEN1;HIC2;NUAK2;ACBD4;MLLT6;MAD2L2;ACTG1;RANGAP1;LRRC61;TP53;ARHGEF18;HIPK2;MEF2D;PDGFA;CBX7;UBE2O;ICA1;BCL3;MSH6;FLRT2;CCNL1;GPC1;PYGO2;MLLT11;B4GALT3;HSD17B11;B4GALT5;NCAPD2;FBXL8;LMX1B;RABIF;PTCH2;TOR2A;NFYC;HOOK2;LIMK1;POU2F1;ZNF76;ZNF524;ANAPC2;DPYSL5;RNF207;CMTM6;SGK1;CSRP1;PLCB3;HEY2;JADE2
prerank,USF2 ENCODE,-0.16060650006231772,-0.8229643297278728,1.0,1.0,0.9949494949494949,302/910,32.71%,WDR62;LDHA;PLIN2;XYLB;TEC;DBI;TIMM8A;SNX8;FASN;RAB11FIP1;HPS5;RCAN1;GNPDA1;UFSP1;ACY1;ABCB6;NME1;AGTRAP;INSIG1;PRDX4;FNIP1;POGLUT1;WDR43;CNPY2;RNFT2;LRPPRC;ANKRD13A;SEC11C;SC5D;HNRNPH2;GAPDH;RNF19B;MFSD3;FAHD1;GALT;CFL2;SRM;COA7;ALG1;VPS26A;STT3B;CCNG2;XPO5;PTEN;GNA13;PPA1;PECR;VGF;GNS;NANP;SNORA70;MTERF3;FADD;EARS2;RRAGC;RBM3;TBL2;HMGCL;SLC35E3;ARHGAP12;PPT1;LMLN;EPB41;FUCA2;GTF2H1;FEN1;NPM1;ZNF800;RPA1;SSR1;ATIC;NEU1;CDK7;LACTB2;CALR;CANX;GLS;TMEM126A;ANAPC13;CISD2;OGFOD2;RMND1;ACOX1;TMC8;MRRF;CETN3;DDX55;STT3A;SLC33A1;PIGP;PPP3R1;TMEM147;LMTK2;HAGH;UNG;SLC25A40;CLTC;RNF181;DCAF13;SEC24A;ALDH3A2;DNPH1;EIF4A1;PUS1;NME2;PTP4A2;LAMTOR5;SNIP1;TXLNG;UQCC2;PSMB3;KDM4B;CACUL1;LAP3;ANXA6;TRUB2;SNORA64;TTC3;ATP6V1E1;RHOA;SLC16A1;PMM2;MRPL27;UBN1;POP1;NUP188;ZC3H11A;MED28;GAA;SLC39A11;PSAP;CD164;AIMP2;GLB1;ARL2;MTCH2;AP1AR;WDR4;TMEM186;CUTA;FBXL5;TRIM25;ARMCX3;GPX1;COMMD8;SNX2;SLC25A36;ATP6V1B2;TRPM7;SLC25A51;ARL3;THUMPD2;CLUH;CIPC;RNASEK;RPS28;LONP1;SMIM11;MCCC2;CLN3;COPZ1;CCDC167;SLC25A33;PMS2;SUPT3H;COMMD3;SNORA21;PTPDC1;DUSP3;MLX;USO1;UTP20;BTBD7;ST6GALNAC3;SLC25A46;NAA50;CAPN7;HERPUD2;RNF185;ATP6V1G1;EPG5;SPCS2;LAMTOR1;IGF2R;RAB24;MRPL55;WDR77;PAK1IP1;ILVBL;ZBTB25;DUSP7;ATRAID;ENOPH1;SGTA;CSTB;BSG;ATPAF2;HSPA9;EIF4E;PGP;FAM118B;ADAM10;IPO7;MEGF9;TIMM9;LRP8;ATP6V0E1;EIF3K;DPAGT1;SRFBP1;DNAJB9;GMFB;CFDP1;TMEM258;OSGEP;AKR7A2;SFXN2;TBC1D20;DBF4;SUB1;NDUFA7;PSME3;CDK4;ATP6V1H;ATP6V1A;TMEM14C;SEH1L;BLOC1S1;PATL1;PRELID1;SMYD4;SLC5A6;PTDSS1;SPRED1;MAP1LC3B;TMEM131;RPL13A;DCTN4;STK4;RAD50;RPL23;GATB;LAMTOR4;SNRNP25;TRAPPC2L;USP32;DHX9;MRPS18C;RPL19;OSER1;GTF2H5;VPS35;TCTA;TBC1D5;ACAP2;TSR2;TAF6L;XPNPEP3;SUPV3L1;CENPP;TRAPPC8;LCORL;GET4;SLC25A32;ATF1;ATG5;DNAJB11;SLC39A8;MPV17;PANK3;SERAC1;ATF4;DNAJC8;SLC12A7;COPRS;SDF4;GDI2;PES1;GLA;BAX;NAT10;ZNF207;SNAP29;MRPL36;COX5A;LIN54;FAM168B;EIF2S1;MAPRE1;FAM83G;AVL9;PGPEP1;INTS6;POLDIP2;OSBPL8;APEX1;AKAP1;SUPT16H;PRMT3;NCL;GLYR1;HDLBP
prerank,IRF1 ENCODE,-0.1851607787060748,-0.821492616931892,0.9838709677419355,1.0,0.9949494949494949,60/224,21.76%,TMED7-TICAM2;SRGN;CMPK2;DUSP10;UBE2L6;RNF149;APOBEC3C;PSMA2;B2M;NME1;PSME2;CCRL2;SLC31A1;SLC17A5;RPS12;ANKRD13A;TNFRSF1B;FAH;PSMB8;NAMPT;LRG1;ACOT13;B3GALNT2;EARS2;HINT2;ANKRD37;SSX2IP;SSBP1;HDHD2;SAMD9;MRPL32;APOL6;PSMA5;STT3A;SLC43A3;PSMB1;SP140L;NRIP1;CLTC;TERC;SSR4;EIF2AK4;OGFOD3;TRUB2;ATP6V1E1;SEC22B;ISG15;SLC25A37;SHC1;DNM2;SLC3A2;CASP8;LSM6;KDSR;GNB4;PSME1;DNAJA1;ERAP1;FBXL5;GGPS1
prerank,RFX5 ENCODE,-0.17177303290196075,-0.8176585383763245,1.0,1.0,0.9949494949494949,122/488,23.79%,PSAT1;UCP2;ACAT2;MVD;HMGCS1;APOC1;SCD;APOC1P1;CCND1;IDI1;ZCCHC17;CDK19;PGAP2;HSD17B12;MXD1;HMGCR;RHBDD2;FASN;IQCH;FDFT1;CDCA2;ENTPD3-AS1;CCDC96;SAPCD2;LRRC73;NMRK1;B2M;PIM2;PITPNA;NEK10;SLC2A8;AP1S1;GRPEL1;DPCD;GNA12;RNFT2;METTL13;MAP2K1;HNRNPH2;HYKK;ADORA2A;FAHD1;PNRC1;PSMB8;NUDT2;POLD2;PKM;UBALD2;CCNG2;SPATA7;EIF2AK3;DDX60L;CD72;AMD1;ZFAND4;GMPPB;CCDC34;TCTN3;APOOL;EBAG9;RCL1;AAGAB;TAF4B;ARMC1;RUVBL1;ARL15;TOMM40;BTN3A3;DNAJC1;BTN3A2;FAM8A1;BTN3A1;PANK1;PDIA4;SNRNP40;NHP2;MAN2A1;ACTL6A;CNOT1;IMMT;SLC30A1;DHODH;MBNL2;HAGH;DERL2;UBP1;SWT1;ANXA6;OSBP;INTS10;PDE4A;ZCCHC2;UBN1;RAP2A;ZFAND6;STOML2;CDC14B;CPD;BTN2A3P;RAB6A;AIMP2;EHD4;SETD3;KDSR;TAOK2;CCT7;HIGD1A;MTHFD2;DOLPP1;SLC25A36;SDF2L1;SF3B5;TMEM53;MIS12;DLD;COPZ1;PJA2;PMS2;DUSP3;TCAIM;TSPO;COMMD1
prerank,BHLHE40 ENCODE,-0.1755318683892739,-0.8016321498305293,1.0,1.0,0.9949494949494949,91/322,27.91%,EPB41L4B;AGPAT5;WDR62;BNIP3;PLIN2;XYLB;LSS;HPS5;PPIA;SLC7A5;CPEB2;RAB4A;FNIP1;ENO1;DGAT2;BCAP31;NAMPT;VPS26A;RPF2;GNA13;AGTPBP1;GNS;RRAGC;MAPK6;ARHGAP12;CACYBP;ANKRD37;SIL1;GTF2H1;HMOX2;ANAPC13;CISD2;ACOX1;ERP29;DHODH;MTX3;MAPK1;CLTC;SEC24A;EIF4A1;RRN3;UQCC2;DPY19L3;CACUL1;SLC16A1;IPO4;TBL1X;ZC3H11A;PUS7;TEX264;PSAP;CD164;PHLPP1;ERLIN1;ARL2;MTCH2;CCDC86;CUTA;USP49;CFAP20;SNX2;SLC25A36;TRPM7;ERLIN2;ANXA4;PDHB;LONP1;NME3;CLN3;PDPR;SLC25A33;HSPH1;LAMTOR1;MRPS34;IGF2R;PAK1IP1;ENOPH1;XPO6;BSG;DDX18;SPAG9;FOXO3;SRFBP1;GMFB;MACROD1;SYNCRIP;TMEM116;PSME3;SLC25A5;CDK4;ATP6V1H
prerank,CEBPD ENCODE,-0.1651674104260966,-0.7958493533259539,1.0,1.0,0.997979797979798,150/615,25.00%,IDH1;MIR3648-1;PFKFB4;INHA;HMBS;SNHG5;AKR1C1;SNORA52;PGAP2;DBI;RNF149;STARD4;SNORA84;PYCR1;CASS4;PCBP1-AS1;FAM227B;TXNIP;ABCB6;IL6R;ABHD5;PPP1CC;ENO1;LONRF3;FAM117A;NABP1;LPCAT3;SLC7A11;MRPL39;MAP3K8;ISG20;CAT;SAMD4A;CAB39;KIF21A;IPMK;SNORA67;SNORA48;DKC1;PKM;RDH11;MARCKSL1;CCNG2;PTEN;SH2B3;NDUFAF1;AMD1;REEP6;CCDC18;SNORA70;NCOA7;POLR2G;CUL2;PDRG1;SCFD1;DTWD1;NUP35;ALG3;SIL1;MTHFD1L;MRPL46;COA5;ARL15;TUBB2A;RCC1;ABLIM2;SLC1A5;COQ5;FAM8A1;CANX;HDHD2;TFRC;E2F2;FEM1B;UBE2F;NOL11;CETN3;BST2;TMED5;B4GALT1;PSMB1;PPP3R1;MIB1;SLC30A1;GBE1;UQCRH;MAPK1;TIMM13;ZNHIT2;TRMU;EIF4A1;MRPS31;ANP32B;CCNC;CLDN12;VPS37A;RPLP1;SNORA64;TMEM9;LRIF1;TUBB4B;RNU12;HNRNPF;ADH5;ABCD3;RPLP0;STRN3;CITED4;MED28;CISD1;TUBA1C;ZMPSTE24;SPRED2;MRPS11;MRPS15;EIF2S2;SNORA57;FBXO22;TRIM25;SNX3;NDUFS4;ADARB1;TGS1;PITHD1;ANXA4;NDUFB10;TMEM129;SNHG3;TSFM;DRAM1;EEF1A1;CTNNB1;UGP2;ZNF770;SNORA21;LIPT1;RPS3A;YIF1B;EZR;GOT1;NDEL1;RIC1;CAST;TSEN15;TMEM69;HERPUD2;ASH1L;KLLN;BAG2;ETFDH
prerank,MYOD1 ENCODE,0.24379021038646645,0.7949604077612042,0.852808988764045,1.0,1.0,35/123,26.22%,ASF1B;BAALC;SCN5A;SYNPO2L;NES;GATM;EML1;KLHL31;TTC9;CALCOCO1;PLEKHB1;TPPP3;SEMA3D;MAFA;STAC3;NWD1;CACNB1;TNNT1;SEC16B;KLF10;FMNL3;DNASE1L1;AIF1L;RHOBTB1;RUNDC3A;CDC25B;LAMA2;AKAP9;DTNA;CCDC141;CHD3;PPP1R9B;PDLIM4;RAP2B;TNC
prerank,HNF4A ENCODE,0.21631908090717844,0.7785203498897068,0.994994994994995,1.0,1.0,151/990,18.97%,C3;MAOB;PDGFB;NEURL2;TF;SLC39A4;ALDH1L1;AOC4P;PIPOX;CYP27A1;SDCBP2;TINAGL1;FAM83D;SUSD2;NGEF;SYN3;OPRL1;GDPGP1;ARHGEF10L;MAT1A;GIPC2;DNAJC22;EMX1;MYO5B;ID1;TEN1-CDK3;SLC25A5-AS1;SHF;SERPINA10;AGT;RBP4;SGK3;STXBP6;PTGDR2;WFIKKN1;F10;RBP5;IHH;ELF3;PROZ;CAMSAP3;PIM1;CAMK1;CERS4;AMT;ARHGEF16;GPR35;CLUHP3;ETV4;PCK1;PLEKHG2;ZNF184;TRIM47;CD99P1;MST1P2;NKD1;TRAF4;SOX13;JUNB;NEK2;GSTM4;FBLN1;CYP4F11;ZNF837;SKIL;IRS1;CORO2A;LAMA5;ZNF443;ZNF827;CDHR5;MGST2;TMEM198B;CLDN4;ABCD4;INSR;LZTS3;ZFP36L2;FZD5;PHACTR4;KIAA0754;CSRNP1;MST1;TACR2;DONSON;ABCC3;TEAD3;IL20RB;IL17RB;APOC3;MBLAC1;FTCD;DOK7;HAAO;CCDC148;LOC100287792;CLDN7;NPM2;SLC6A12;EPS8L3;HGD;WFDC3;STKLD1;AMBP;CCDC68;PLXNB1;SMG7-AS1;LTBP3;ZNF367;APOB;LOC100289511;STK11IP;ABAT;NAALADL1;TK1;DNMT3A;NODAL;RAP1GAP;SF3A2;ESRP2;LEAP2;OGFR;DENND5B;INPP5A;NUP210;SLC36A1;PDK2;HSPA2;SESTD1;RWDD3;TMEM86B;PHF1;SEC16B;SASH1;PHF8;PDLIM2;ZBTB7B;ZNF362;LRRC1;ZNF219;IRF2BP2;PCGF2;C2CD2L;FUT10;ARMC5;COX17;AVIL;CASKIN2;CACFD1;RAB43;CAMK2N1
