GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100132406,94.39969805836431,0.22365454255013473,0.26057108749629826,0.8583244775892951,0.39071331692747235,0.9976725059418146
100132417,0.0,,,,,
100132463,0.2864694223293971,0.5498958062927561,2.3474503882535793,0.234252365478897,0.8147890639436465,
100132476,0.0,,,,,
100132526,0.5797118291218712,-0.03031835532658517,1.5664198524431823,-0.01935519093383355,0.9845577561595453,
100132565,0.0,,,,,
100132594,0.0,,,,,
100132596,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100132618,1.3604809668887285,-0.03587098810718109,0.9874393589438294,-0.036327282057653544,0.9710213963562504,
100132677,0.0,,,,,
100132707,3.6008886026023097,0.3016575581822275,0.6053754398632231,0.4982983093109678,0.6182737993416882,0.9976725059418146
100132708,0.0,,,,,
100132724,0.47417144613130746,0.49644375699551085,1.6738108864128447,0.29659489075222994,0.766775812036763,
100132735,0.0,,,,,
100132774,2.0590659869404084,0.10534707834455617,0.7733648216421343,0.13621912375179682,0.8916480575135854,
100132781,2.161929763444694,0.2319463497077321,0.7801701097652879,0.2973022765221197,0.7662357437663934,
100132831,0.0,,,,,
100132832,7.770606811031163,0.14947540338913268,0.4672714785765445,0.31988985042374435,0.7490518321284959,0.9976725059418146
100132891,0.0,,,,,
100132911,0.2047412296884194,-1.181332894411935,3.084918619438569,-0.38293810636305486,0.7017656561949531,
100132916,0.0,,,,,
100132923,0.0,,,,,
100132963,0.0,,,,,
100132967,0.0,,,,,
100132979,0.0,,,,,
100132987,0.0,,,,,
100132994,0.0,,,,,
100133036,0.08686150514919325,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100133050,0.0,,,,,
100133091,14.333973348032256,0.03960117076098203,0.34298012359243046,0.11546199921497731,0.9080789392163395,0.9976725059418146
100133144,0.47925394798840043,0.5037739249629488,1.6723908292974725,0.30122978202085154,0.7632392811194856,
100133161,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100133172,0.0,,,,,
100133205,0.0,,,,,
100133234,0.0,,,,,
100133286,0.0,,,,,
100133308,0.0,,,,,
100133311,0.0,,,,,
100133315,0.0,,,,,
100133331,1.4624453291429018,0.9522413976266272,1.0945639302112389,0.8699733029233432,0.384314994031859,
100133445,0.0,,,,,
100133545,0.0,,,,,
100133612,0.0,,,,,
100133669,0.0,,,,,
100133920,0.10045788113347087,-0.6042584913561092,3.479679239311472,-0.17365350361307283,0.8621377809557289,
100133941,473.4254091173111,0.8826510269475885,0.2675593604033719,3.29889795526834,0.0009706518922347519,0.0655347850642878
100133957,0.0,,,,,
100133985,0.0,,,,,
100133991,0.29856350848793134,0.5498958697218114,2.328363876637797,0.23617265120771064,0.813298700470038,
100134015,0.2972315973666819,1.6824608555090665,2.4247659609788577,0.6938652565173222,0.4877667138815126,
100134229,1.9982519262880811,-0.6041778673577343,0.7880496998229196,-0.7666748270997342,0.44327487400698085,
100134259,0.1858757481974893,1.1269676945015235,3.159490978242743,0.35669280344909365,0.7213217936445053,
100134317,0.0,,,,,
100134368,0.0,,,,,
100134444,0.0,,,,,
